0.759183673	394.43	0.522448979	0.8	112
1.330612244	521.373	1.281632653	0.8	113
2.620408163	524.074	0.359183673	0.8	114
2.983673469	490.027	0.812244897	0.8	115
3.808163265	487.501	0.355102040	0.8	116
4.163265306	446.506	0.261224489	0.8	117
4.440816326	441.915	0.248979591	0.8	118
4.673015873	518.685	0.293877551	0.8	119
4.975510204	484.989	0.302040816	0.8	120
5.270929705	439.606	0.386439909	0.8	121
5.640816326	437.372	1.861224489	0.8	122
7.505850340	392.397	0.557278911	0.8	123
8.074739229	363.133	0.801088435	0.8	124
8.887437641	341.301	0.568888888	0.8	125
9.479546485	290.785	0.342494331	0.8	126
10.762448979	286.312	0.835918367	0.8	127
11.592562358	332.596	0.301859410	0.8	128
11.906031746	368.806	0.563083900	0.8	129
12.469115646	386.362	0.621133786	0.8	130
13.096054421	336.051	0.731428571	0.8	131
13.839092970	363.133	0.446984126	0.8	132
14.291882086	392.397	0.522448979	0.8	133
14.820136054	441.915	0.679183673	0.8	134
15.481904761	361.262	0.801088435	0.8	135
16.271383219	388.363	0.301859410	0.8	136
16.579047619	435.118	0.452789115	0.8	137
17.031836734	495.117	0.348299319	0.8	138
17.771428571	524.074	0.461224489	0.8	139
18.244897959	482.489	0.102040816	0.8	140
18.351020408	532.261	0.371428571	0.8	141
18.718367346	661.262	0.318367346	0.8	142
19.040816326	581.13	0.493877551	0.8	143
19.538775510	529.517	0.575510204	0.8	144
20.118367346	487.501	0.220408163	0.8	145
20.338775510	518.685	0.293877551	0.8	146
20.636734693	482.489	0.228571428	0.8	147
20.865306122	448.819	0.351020408	0.8	148
21.216326530	484.989	0.453696145	0.8	149
21.693877551	439.638	0.191836734	0.8	150
21.889795918	396.473	0.467346938	0.8	151
23.063219954	437.372	0.313469387	0.8	153
23.382494331	394.43	0.301859410	0.8	154
23.690158730	432.876	0.516643990	0.8	155
24.216326530	513.353	0.553560090	0.8	156
24.787301587	487.501	0.847528344	0.8	157
25.646439909	392.397	0.359909297	0.8	158
26.006349206	439.638	0.528253968	0.8	159
26.534603174	361.262	0.650158730	0.8	160
27.202176870	396.473	1.904036281	0.8	161
29.611247165	361.262	0.417959183	0.8	162
30.046621315	343.069	0.365714285	0.8	163
30.422131519	287.796	0.268684807	0.8	164
30.778049886	484.989	0.684988662	0.8	165
31.492063492	441.915	0.179954648	0.8	166
31.689433106	394.43	0.238004535	0.8	167
31.956462585	394.43	1.677641723	0.8	168
